;Дата;Время;Цена до;Цена после;Разница в долларах;Дельта в процентах;Текст новости
74;2022-09-23;13:45:18;113.510002;112.491203;-1.0;-0.8;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
75;2022-09-23;13:41:14;113.510002;112.491203;-1.0;-0.8;"Microsoft Security Head Zeroes On AI For Cybersecurity At Q&A Session; Pitches For Multi-Cloud
"
76;2022-09-23;13:28:10;113.599998;113.510002;-0.0;-0.0;"Desperate Need For Safe Pain Relief Compelled These NFL And NBA Stars To Join The Cannabis Industry
"
77;2022-09-23;12:39:28;113.599998;113.510002;-0.0;-0.0;"Jeff Bezos, Others Looking at Suns and Mercury
"
78;2022-09-23;11:29:54;114.529999;114.410004;-0.1;-0.1;"Now May Be The Right Time To Buy In This City, The Fastest Cooling US Housing Market
"
79;2022-09-23;10:41:07;114.529999;114.410004;-0.1;-0.1;"Elon Musk, Jeff Bezos & Richard Branson: Which Billionaire Will Bring The Space Race Ethos To The Cannabis Industry?
"
80;2022-09-22;15:25:28;116.550003;117.889999; 1.3; 1.1;"After Workplace Safety, Pay And Unionization Concerns, A Study Claims Amazon Is Hiring Hazardous Trucking Companies
"
81;2022-09-22;15:12:24;116.550003;117.889999; 1.3; 1.1;"Here's What To Watch On Apple And Amazon As The Stocks Continue In This Trend
"
82;2022-09-22;13:42:23;116.720001;116.550003;-0.1;-0.1;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
83;2022-09-22;11:42:16;116.680000;116.840202; 0.1; 0.1;"Competition Intensifies For India's Digital Payments Market: Amazon India Poaches WhatsApp Pay India Head
"
84;2022-09-22;11:41:02;116.680000;116.840202; 0.1; 0.1;"Treasury Yield Curve and Dollar Keep Rising, Could Provide More Pressure
"
85;2022-09-21;13:36:25;122.218102;120.500000;-1.7;-1.4;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
86;2022-09-21;12:24:11;122.514999;122.500000;-0.0;-0.0;"Amazon Goes Bigger On Clean Energy Projects, Its First In Brazil, India And Poland
"
87;2022-09-21;11:55:05;122.514999;122.500000;-0.0;-0.0;"Is Lyft For Sale? This Analyst Believes Takeover Rumors Have 'Little Validation'
"
88;2022-09-20;13:14:38;123.330101;122.050003;-1.2;-1.0;"Exclusive: Kevin O'Leary Weathers Crypto Winter With Policy Bets, Bitzero Investment
"
